date,time,level,name,message
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/register "HTTP/1.1 201 Created""
2025-06-18,22:37:12,INFO,log,"Login attempt: test@example.com from IP testclient"
2025-06-18,22:37:12,INFO,log,"Login successful: test@example.com, token valid for 1 hour"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/login "HTTP/1.1 200 OK""
2025-06-18,22:37:12,INFO,log,"User test@example.com adding subscription: Netflix ($15.99/month, category: Entertainment)"
2025-06-18,22:37:12,INFO,log,"User test@example.com successfully added subscription: Netflix"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/subscriptions "HTTP/1.1 201 Created""
2025-06-18,22:37:12,INFO,log,"User test@example.com adding subscription: Spotify ($9.99/month, category: Music)"
2025-06-18,22:37:12,INFO,log,"User test@example.com successfully added subscription: Spotify"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/subscriptions "HTTP/1.1 201 Created""
2025-06-18,22:37:12,INFO,log,"User test@example.com searched for 'Netflix', found 1 matches"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: GET http://testserver/search?term=Netflix "HTTP/1.1 200 OK""
2025-06-18,22:37:12,INFO,log,"User test@example.com searched for 'flix', found 1 matches"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: GET http://testserver/search?term=flix "HTTP/1.1 200 OK""
2025-06-18,22:37:12,INFO,log,"User test@example.com searched for 'entertainment', found 1 matches"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: GET http://testserver/search?term=entertainment "HTTP/1.1 200 OK""
2025-06-18,22:37:12,INFO,log,"User test@example.com searched for 'nonexistent', found 0 matches"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: GET http://testserver/search?term=nonexistent "HTTP/1.1 200 OK""
2025-06-18,22:37:12,INFO,log,"Registration attempt: test@example.com from IP testclient"
2025-06-18,22:37:12,INFO,log,"User registered successfully: test@example.com, name: Test User"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/register "HTTP/1.1 201 Created""
2025-06-18,22:37:12,INFO,log,"Login attempt: test@example.com from IP testclient"
2025-06-18,22:37:12,INFO,log,"Login successful: test@example.com, token valid for 1 hour"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/login "HTTP/1.1 200 OK""
2025-06-18,22:37:12,INFO,log,"User test@example.com adding subscription: Service0 ($9.99/month, category: Test)"
2025-06-18,22:37:12,INFO,log,"User test@example.com successfully added subscription: Service0"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/subscriptions "HTTP/1.1 201 Created""
2025-06-18,22:37:12,INFO,log,"User test@example.com adding subscription: Service1 ($9.99/month, category: Test)"
2025-06-18,22:37:12,INFO,log,"User test@example.com successfully added subscription: Service1"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/subscriptions "HTTP/1.1 201 Created""
2025-06-18,22:37:12,INFO,log,"User test@example.com adding subscription: Service2 ($9.99/month, category: Test)"
2025-06-18,22:37:12,INFO,log,"User test@example.com successfully added subscription: Service2"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/subscriptions "HTTP/1.1 201 Created""
2025-06-18,22:37:12,INFO,log,"User test@example.com adding subscription: Service3 ($9.99/month, category: Test)"
2025-06-18,22:37:12,INFO,log,"User test@example.com successfully added subscription: Service3"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/subscriptions "HTTP/1.1 201 Created""
2025-06-18,22:37:12,INFO,log,"User test@example.com adding subscription: Service4 ($9.99/month, category: Test)"
2025-06-18,22:37:12,INFO,log,"User test@example.com successfully added subscription: Service4"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/subscriptions "HTTP/1.1 201 Created""
2025-06-18,22:37:12,INFO,log,"User test@example.com adding subscription: Service5 ($9.99/month, category: Test)"
2025-06-18,22:37:12,INFO,log,"User test@example.com successfully added subscription: Service5"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/subscriptions "HTTP/1.1 201 Created""
2025-06-18,22:37:12,INFO,log,"User test@example.com adding subscription: Service6 ($9.99/month, category: Test)"
2025-06-18,22:37:12,INFO,log,"User test@example.com successfully added subscription: Service6"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/subscriptions "HTTP/1.1 201 Created""
2025-06-18,22:37:12,INFO,log,"User test@example.com adding subscription: Service7 ($9.99/month, category: Test)"
2025-06-18,22:37:12,INFO,log,"User test@example.com successfully added subscription: Service7"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/subscriptions "HTTP/1.1 201 Created""
2025-06-18,22:37:12,INFO,log,"User test@example.com adding subscription: Service8 ($9.99/month, category: Test)"
2025-06-18,22:37:12,INFO,log,"User test@example.com successfully added subscription: Service8"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/subscriptions "HTTP/1.1 201 Created""
2025-06-18,22:37:12,INFO,log,"User test@example.com adding subscription: Service9 ($9.99/month, category: Test)"
2025-06-18,22:37:12,INFO,log,"User test@example.com successfully added subscription: Service9"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/subscriptions "HTTP/1.1 201 Created""
2025-06-18,22:37:12,INFO,log,"User test@example.com adding subscription: Service10 ($9.99/month, category: Test)"
2025-06-18,22:37:12,INFO,log,"User test@example.com successfully added subscription: Service10"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/subscriptions "HTTP/1.1 201 Created""
2025-06-18,22:37:12,INFO,log,"User test@example.com adding subscription: Service11 ($9.99/month, category: Test)"
2025-06-18,22:37:12,INFO,log,"User test@example.com successfully added subscription: Service11"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/subscriptions "HTTP/1.1 201 Created""
2025-06-18,22:37:12,INFO,log,"User test@example.com adding subscription: Service12 ($9.99/month, category: Test)"
2025-06-18,22:37:12,INFO,log,"User test@example.com successfully added subscription: Service12"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/subscriptions "HTTP/1.1 201 Created""
2025-06-18,22:37:12,INFO,log,"User test@example.com adding subscription: Service13 ($9.99/month, category: Test)"
2025-06-18,22:37:12,INFO,log,"User test@example.com successfully added subscription: Service13"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/subscriptions "HTTP/1.1 201 Created""
2025-06-18,22:37:12,INFO,log,"User test@example.com adding subscription: Service14 ($9.99/month, category: Test)"
2025-06-18,22:37:12,INFO,log,"User test@example.com successfully added subscription: Service14"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/subscriptions "HTTP/1.1 201 Created""
2025-06-18,22:37:12,INFO,log,"User test@example.com viewed their 15 subscriptions"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: GET http://testserver/subscriptions "HTTP/1.1 200 OK""
2025-06-18,22:37:12,INFO,log,"User test@example.com searched for 'Service1', found 6 matches"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: GET http://testserver/search?term=Service1 "HTTP/1.1 200 OK""
2025-06-18,22:37:12,INFO,log,"Registration attempt: test@example.com from IP testclient"
2025-06-18,22:37:12,INFO,log,"User registered successfully: test@example.com, name: Test User"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/register "HTTP/1.1 201 Created""
2025-06-18,22:37:12,INFO,log,"Registration attempt: test@example.com from IP testclient"
2025-06-18,22:37:12,WARNING,log,"Registration failed - email already exists: test@example.com"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/register "HTTP/1.1 400 Bad Request""
2025-06-18,22:37:12,INFO,log,"Registration attempt: test@example.com from IP testclient"
2025-06-18,22:37:12,INFO,log,"User registered successfully: test@example.com, name: Test User"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/register "HTTP/1.1 201 Created""
2025-06-18,22:37:12,INFO,log,"Login attempt: test@example.com from IP testclient"
2025-06-18,22:37:12,INFO,log,"Login successful: test@example.com, token valid for 1 hour"
2025-06-18,22:37:12,INFO,httpx,"HTTP Request: POST http://testserver/login "HTTP/1.1 200 OK""
2025-06-18,22:37:12,INFO,log,"Login attempt: test@example.com from IP testclient"
2025-06-18,22:37:13,WARNING,log,"Login failed - incorrect password: test@example.com"
2025-06-18,22:37:13,INFO,httpx,"HTTP Request: POST http://testserver/login "HTTP/1.1 401 Unauthorized""
2025-06-18,22:37:13,INFO,log,"Login attempt: nonexistent@example.com from IP testclient"
2025-06-18,22:37:13,WARNING,log,"Login failed - user not found: nonexistent@example.com"
2025-06-18,22:37:13,INFO,httpx,"HTTP Request: POST http://testserver/login "HTTP/1.1 404 Not Found""
2025-06-18,22:37:13,INFO,log,"Registration attempt: test@example.com from IP testclient"
2025-06-18,22:37:13,INFO,log,"User registered successfully: test@example.com, name: Test User"
2025-06-18,22:37:13,INFO,httpx,"HTTP Request: POST http://testserver/register "HTTP/1.1 201 Created""
2025-06-18,22:37:13,INFO,log,"Login attempt: test@example.com from IP testclient"
2025-06-18,22:37:13,INFO,log,"Login successful: test@example.com, token valid for 1 hour"
2025-06-18,22:37:13,INFO,httpx,"HTTP Request: POST http://testserver/login "HTTP/1.1 200 OK""
2025-06-18,22:37:13,INFO,log,"User logged out: test@example.com"
2025-06-18,22:37:13,INFO,httpx,"HTTP Request: POST http://testserver/logout "HTTP/1.1 200 OK""
2025-06-18,22:37:13,INFO,httpx,"HTTP Request: GET http://testserver/subscriptions "HTTP/1.1 401 Unauthorized""
2025-06-18,22:37:13,INFO,httpx,"HTTP Request: POST http://testserver/register "HTTP/1.1 422 Unprocessable Entity""
2025-06-18,22:37:13,INFO,httpx,"HTTP Request: POST http://testserver/register "HTTP/1.1 422 Unprocessable Entity""
2025-06-18,22:37:13,INFO,httpx,"HTTP Request: POST http://testserver/register "HTTP/1.1 422 Unprocessable Entity""
2025-06-18,22:37:13,INFO,httpx,"HTTP Request: POST http://testserver/register "HTTP/1.1 422 Unprocessable Entity""
2025-06-18,22:37:13,INFO,log,"Registration attempt: test_valid@example.com from IP testclient"
2025-06-18,22:37:14,INFO,log,"User registered successfully: test_valid@example.com, name: Test User"
2025-06-18,22:37:14,INFO,httpx,"HTTP Request: POST http://testserver/register "HTTP/1.1 201 Created""
2025-06-18,20:37:14,INFO,log,"Registration attempt: test@example.com from IP testclient"
2025-06-18,20:37:14,INFO,log,"User registered successfully: test@example.com, name: Test User"
2025-06-18,20:37:14,INFO,httpx,"HTTP Request: POST http://testserver/register "HTTP/1.1 201 Created""
2025-06-18,20:37:14,INFO,log,"Login attempt: test@example.com from IP testclient"
2025-06-18,20:37:14,INFO,log,"Login successful: test@example.com, token valid for 1 hour"
2025-06-18,20:37:14,INFO,httpx,"HTTP Request: POST http://testserver/login "HTTP/1.1 200 OK""
2025-06-18,22:37:14,INFO,httpx,"HTTP Request: GET http://testserver/subscriptions "HTTP/1.1 401 Unauthorized""
2025-06-18,22:37:14,INFO,log,"Registration attempt: test@example.com from IP testclient"
2025-06-18,22:37:14,INFO,log,"User registered successfully: test@example.com, name: Test User"
2025-06-18,22:37:14,INFO,httpx,"HTTP Request: POST http://testserver/register "HTTP/1.1 201 Created""
2025-06-18,22:37:14,INFO,log,"Login attempt: test@example.com from IP testclient"
2025-06-18,22:37:14,INFO,log,"Login successful: test@example.com, token valid for 1 hour"
